date,open,high,low,close,Volume
30.11.2018 06:00:00.000,1.13916,1.13971,1.13877,1.13907,8615.2197
30.11.2018 07:00:00.000,1.13907,1.13943,1.13804,1.13811,10812.2803
30.11.2018 08:00:00.000,1.13811,1.13874,1.13749,1.13873,12012.25
30.11.2018 09:00:00.000,1.13872,1.13886,1.13700,1.13706,13574.25
30.11.2018 10:00:00.000,1.13706,1.13730,1.13574,1.13703,14847.1904
30.11.2018 11:00:00.000,1.13704,1.13792,1.13692,1.13714,13039.5801
30.11.2018 12:00:00.000,1.13715,1.13717,1.13614,1.13659,14063.0195
30.11.2018 13:00:00.000,1.13662,1.13680,1.13556,1.13569,16307.7197
30.11.2018 14:00:00.000,1.13568,1.13694,1.13322,1.13383,17907.1406
30.11.2018 15:00:00.000,1.13380,1.13446,1.13186,1.13236,17284.5703
30.11.2018 16:00:00.000,1.13239,1.13265,1.13105,1.13213,17462.1895
30.11.2018 17:00:00.000,1.13212,1.13259,1.13110,1.13148,14184.7402
30.11.2018 18:00:00.000,1.13146,1.13156,1.13054,1.13145,13979.0898
30.11.2018 19:00:00.000,1.13145,1.13161,1.13086,1.13089,10084.9502
30.11.2018 20:00:00.000,1.13095,1.13217,1.13079,1.13215,7344.9902
30.11.2018 21:00:00.000,1.13216,1.13221,1.13131,1.13164,4509.7202
30.11.2018 22:00:00.000,1.13164,1.13164,1.13164,1.13164,0
30.11.2018 23:00:00.000,1.13164,1.13164,1.13164,1.13164,0
